CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,cleaned_text,lemmatized_text,text_length,word_count
Ughb1qQnc8c0EXgCoAEC,9pr1oE34bIM,deadly force very fine line im not on either side but its brutal out there and theres no winning,False,False,False,False,False,False,False,False,False,False,False,False,deadly force very fine line im not on either side but its brutal out there and theres no winning,deadly force fine line either side brutal there winning,96,19
UghbgJ4nLrHdm3gCoAEC,9pr1oE34bIM,"I was for Michael Brown, but after much research, I see (My opinion) that if a man is dangerous enough that he can rob a store without a weapon, he is dangerous and is a criminal anything but a ""gentle giant"" and proof shows Brown attacked Wilson who was a peace officer. From the beginning this was not a race issue, our government through media has created a race issue out of it. This is more of an attack on our Constitutional rights than it is anything.",False,False,False,False,False,False,False,False,False,False,False,False,"i was for michael brown, but after much research, i see my opinion that if a man is dangerous enough that he can rob a store without a weapon, he is dangerous and is a criminal anything but a gentle giant and proof shows brown attacked wilson who was a peace officer. from the beginning this was not a race issue, our government through media has created a race issue out of it. this is more of an attack on our constitutional rights than it is anything.",michael brown much research see opinion man dangerous enough rob store without weapon dangerous criminal anything gentle giant proof show brown attacked wilson peace officer beginning race issue government medium created race issue attack constitutional right anything,454,87
UghBotl7zRd2y3gCoAEC,9pr1oE34bIM,Here I was thinking I was getting a bunch of facts. Lean is not made with skittles and iced tea. Wilson did not know about the robbery. This video is a bunch of poppy cock! Thank you for wasting my time.,True,True,False,True,False,False,False,False,False,False,False,False,here i was thinking i was getting a bunch of facts. lean is not made with skittles and iced tea. wilson did not know about the robbery. this video is a bunch of poppy cock! thank you for wasting my time.,thinking getting bunch fact lean made skittle iced tea wilson know robbery video bunch poppy cock thank wasting time,203,41
UghcswFNrJR9a3gCoAEC,9pr1oE34bIM,I take it your against medical cannabis? and just because the guy liked a couple face book fighting pages doesn't mean he is necessarily aggressive,False,False,False,False,False,False,False,False,False,False,False,False,i take it your against medical cannabis? and just because the guy liked a couple face book fighting pages doesnt mean he is necessarily aggressive,take medical cannabis guy liked couple face book fighting page doesnt mean necessarily aggressive,146,25
UghCYfz3QB2s-ngCoAEC,9pr1oE34bIM,"LOL, trayvon's online name was ""nolimitnigga"". how is it again people got mad that a piece of human trash like that got shot?",True,True,False,True,False,True,True,False,False,False,False,False,"lol, trayvons online name was nolimitnigga. how is it again people got mad that a piece of human trash like that got shot?",lol trayvons online name nolimitnigga people got mad piece human trash like got shot,122,23
UghdLFHV6E_xmHgCoAEC,9pr1oE34bIM,oh brown was armed.....two very big muscular arms,False,False,False,False,False,False,False,False,False,False,False,False,oh brown was armed.....two very big muscular arms,brown armed two big muscular arm,49,8
UghDRZ15Ww_vjHgCoAEC,9pr1oE34bIM,At no time was it reported that Mr. Brown approached the officer. It was the officer that engaged the young men. Mr. Brown ran away from the officer who was reported to have fired on him while he was in flight.. It is inconsistent that he would have turned and confront the cop who had already  hit him with one bullet. You might not like black folks but you should not listen to spin in this video. You have given no weight to the eye witness reports. This video is to discredit the dead young man.,False,False,False,False,False,False,False,False,False,False,False,False,at no time was it reported that mr. brown approached the officer. it was the officer that engaged the young men. mr. brown ran away from the officer who was reported to have fired on him while he was in flight.. it is inconsistent that he would have turned and confront the cop who had already hit him with one bullet. you might not like black folks but you should not listen to spin in this video. you have given no weight to the eye witness reports. this video is to discredit the dead young man.,time reported brown approached officer officer engaged young men brown ran away officer reported fired flight inconsistent would turned confront cop already hit one bullet might like black folk listen spin video given weight eye witness report video discredit dead young man,498,96
UghDVbAiniC1pXgCoAEC,9pr1oE34bIM,Nicely done.,False,False,False,False,False,False,False,False,False,False,False,False,nicely done.,nicely done,12,2
Ughe12cIXpEcVngCoAEC,9pr1oE34bIM,"Mr. Stefan Molyneux all Mr. Wilson had to do was just drive off.  There are multifple stories, so therefore both deserve a fair trial.  Wilson as a law enforcer should be firm about what happened and what he did.  It would be good if Wilson speaks.  I'd truly respect him as an officer, if he'd talk to the public.  It seems as if he's hiding.",False,False,False,False,False,False,False,False,False,False,False,False,"mr. stefan molyneux all mr. wilson had to do was just drive off. there are multifple stories, so therefore both deserve a fair trial. wilson as a law enforcer should be firm about what happened and what he did. it would be good if wilson speaks. id truly respect him as an officer, if hed talk to the public. it seems as if hes hiding.",stefan molyneux wilson drive multifple story therefore deserve fair trial wilson law enforcer firm happened would good wilson speaks truly respect officer hed talk public seems he hiding,335,65
UghFPq5wKq9DUHgCoAEC,9pr1oE34bIM,"For all you people saying the cop was justified heres a new video with more witnesses saying Mr Brown had his hands up. 

http://www.cnn.com/2014/09/10/us/ferguson-michael-brown-shooting-witnesses/",False,False,False,False,False,False,False,False,False,False,False,False,for all you people saying the cop was justified heres a new video with more witnesses saying mr brown had his hands up.,people saying cop justified here new video witness saying brown hand,119,23
UghFVM1KyMmjn3gCoAEC,9pr1oE34bIM,"My big problem with this case isn't so much the shooting of Michael Brown, but the militarized police response against primarily peaceful protesters and the police suppression of media coverage. ",False,False,False,False,False,False,False,False,False,False,False,False,"my big problem with this case isnt so much the shooting of michael brown, but the militarized police response against primarily peaceful protesters and the police suppression of media coverage.",big problem case isnt much shooting michael brown militarized police response primarily peaceful protester police suppression medium coverage,193,30
UghFx20XhyTsHngCoAEC,9pr1oE34bIM,Yea fuck that store clerk to! how dare he try to do his job.,True,True,False,True,True,False,False,False,False,False,False,False,yea fuck that store clerk to! how dare he try to do his job.,yea fuck store clerk dare try job,60,14
UghgLjufjzFvTngCoAEC,9pr1oE34bIM,"All this info being put out about Mike Brown-why is nobody bringing up the fact Off Darrin Wilson tested positive for (illegal,mood altering,non prescription) steroids in his post shooting toxicology test??  One also has to wonder if this info was given to the Grand Jury? Doubtful.",False,False,False,False,False,False,False,False,False,False,False,False,"all this info being put out about mike brownwhy is nobody bringing up the fact off darrin wilson tested positive for illegal,mood altering,non prescription steroids in his post shooting toxicology test?? one also has to wonder if this info was given to the grand jury? doubtful.",info put mike brownwhy nobody bringing fact darrin wilson tested positive illegal mood altering non prescription steroid post shooting toxicology test one also wonder info given grand jury doubtful,278,46
UghgXK75U-9JnHgCoAEC,9pr1oE34bIM,Great vid.,False,False,False,False,False,False,False,False,False,False,False,False,great vid.,great vid,10,2
UghH4PsrC-Bt2HgCoAEC,9pr1oE34bIM,"The only real question that needs to be asked is this. ""Why would Mike Brown rush a cop who has already drawn his weapon and has already shot at him?"" The way you answer will show your true colors. To think that a Black male would disregard his own life, to kill a cop and escalate his punishment from probation (for petty theft) to the Death Penalty (for killing a cop) is utterly absurd. If you truly believe that someone who was going to start college the next week would do that, then I am sorry but you are a racist.",False,False,False,False,False,False,False,False,False,False,False,False,"the only real question that needs to be asked is this. why would mike brown rush a cop who has already drawn his weapon and has already shot at him? the way you answer will show your true colors. to think that a black male would disregard his own life, to kill a cop and escalate his punishment from probation for petty theft to the death penalty for killing a cop is utterly absurd. if you truly believe that someone who was going to start college the next week would do that, then i am sorry but you are a racist.",real question need asked would mike brown rush cop already drawn weapon already shot way answer show true color think black male would disregard life kill cop escalate punishment probation petty theft death penalty killing cop utterly absurd truly believe someone going start college next week would sorry racist,515,101
UghivPrM-uOduXgCoAEC,9pr1oE34bIM,This 18-year-old was just another useless negro who could barely pass inner-city high school. I'm glad he was shot dead on the street like a dog.﻿,True,False,False,False,False,True,True,False,False,False,False,False,this yearold was just another useless negro who could barely pass innercity high school. im glad he was shot dead on the street like a dog.,yearold another useless negro could barely pas innercity high school glad shot dead street like dog,139,26
UghjblOeosNPsngCoAEC,9pr1oE34bIM,"Very moving, very thought out!!!",False,False,False,False,False,False,False,False,False,False,False,False,"very moving, very thought out!!!",moving thought,32,5
Ughjgdd4UTKJxXgCoAEC,9pr1oE34bIM,"How can the police concentrate on any investigation with all these ""people""  (if they can be called that) misbehaving. I hope this investigation gets all cancelled until they can behave and they let the police work. Everyone says this guy committed suicide by cop by attacking the police in the first place. how more clear can this be. You just don't disrespect the Police that way.",True,True,False,True,False,False,False,False,False,False,False,False,how can the police concentrate on any investigation with all these people if they can be called that misbehaving. i hope this investigation gets all cancelled until they can behave and they let the police work. everyone says this guy committed suicide by cop by attacking the police in the first place. how more clear can this be. you just dont disrespect the police that way.,police concentrate investigation people called misbehaving hope investigation get cancelled behave let police work everyone say guy committed suicide cop attacking police first place clear dont disrespect police way,376,66
UghjHES-fqXJHHgCoAEC,9pr1oE34bIM,@12:25 LMFAO,False,False,False,False,False,False,False,False,False,False,False,False,lmfao,lmfao,5,1
UghJltB-F0u8p3gCoAEC,9pr1oE34bIM,"You're the man, Stefan!",False,False,False,False,False,False,False,False,False,False,False,False,"youre the man, stefan!",youre man stefan,22,4
UghjQVeY1l_NJHgCoAEC,9pr1oE34bIM,"100% agree, people are up in arms, but they need to find out more information before rioting. Thinking that getting high or doing drugs then robbing a store carelessly and then walking in the MIDDLE of the street and screaming at a cop + attacking and reaching for the gun is ""unarmed"" (not to mention his size either) then people are VERY gullible. I find it funny how all races are racist to each other and blacks are racist to whites, but every single time someone is ""racist"" to a black person then everyone throws their hands up and gets pissed off at white people. I am not a racist person, but I don't want to sit here while everyone believes that white people are the only racist people just because what happened in the past, makes me sick to think I have to grow up in this generation. ",False,False,False,False,False,False,False,False,False,False,False,False,"agree, people are up in arms, but they need to find out more information before rioting. thinking that getting high or doing drugs then robbing a store carelessly and then walking in the middle of the street and screaming at a cop attacking and reaching for the gun is unarmed not to mention his size either then people are very gullible. i find it funny how all races are racist to each other and blacks are racist to whites, but every single time someone is racist to a black person then everyone throws their hands up and gets pissed off at white people. i am not a racist person, but i dont want to sit here while everyone believes that white people are the only racist people just because what happened in the past, makes me sick to think i have to grow up in this generation.",agree people arm need find information rioting thinking getting high drug robbing store carelessly walking middle street screaming cop attacking reaching gun unarmed mention size either people gullible find funny race racist black racist white every single time someone racist black person everyone throw hand get pissed white people racist person dont want sit everyone belief white people racist people happened past make sick think grow generation,781,147
UghKL_Y4vpNs9XgCoAEC,9pr1oE34bIM,"is this true, police originally said robbery had nothing to do with stop??  So why are you claiming he noticed the cigars?",False,False,False,False,False,False,False,False,False,False,False,False,"is this true, police originally said robbery had nothing to do with stop?? so why are you claiming he noticed the cigars?",true police originally said robbery nothing stop claiming noticed cigar,121,22
UghkL0TppKc553gCoAEC,9pr1oE34bIM,"Thank you for yet another sobering analysis, Stefan. the amount of bias and deception from the left and the mainstream media has been insane. ",False,False,False,False,False,False,False,False,False,False,False,False,"thank you for yet another sobering analysis, stefan. the amount of bias and deception from the left and the mainstream media has been insane.",thank yet another sobering analysis stefan amount bias deception left mainstream medium insane,141,24
UghkXLn32ypsD3gCoAEC,9pr1oE34bIM,"Stefan Molyneux, please explain how my inquiry about the handling of the subsequent unrest is ""circular language games""? A pretty simple and straightforward question that you seem to be avoiding in a very unnecessarily hostile manner. What is the justification for the heavy-handed militaristic response to looting? Why would officials handling the situation there decide initially to block access to the area by media? I have a family member that lives in that area and he can attest to the unprofessionalism and hostility from the law enforcement that was handling it early on. If I'm incorrect on this info please direct toward some facts regarding this. I still do not understand why you went straight to attacking me. I have respect for your logic...when you're willing to share it. Thank you in advance, hopefully you wont continue to insult me for whatever reason you chose.",False,False,False,False,False,False,False,False,False,False,False,False,"stefan molyneux, please explain how my inquiry about the handling of the subsequent unrest is circular language games? a pretty simple and straightforward question that you seem to be avoiding in a very unnecessarily hostile manner. what is the justification for the heavyhanded militaristic response to looting? why would officials handling the situation there decide initially to block access to the area by media? i have a family member that lives in that area and he can attest to the unprofessionalism and hostility from the law enforcement that was handling it early on. if im incorrect on this info please direct toward some facts regarding this. i still do not understand why you went straight to attacking me. i have respect for your logic...when youre willing to share it. thank you in advance, hopefully you wont continue to insult me for whatever reason you chose.",stefan molyneux please explain inquiry handling subsequent unrest circular language game pretty simple straightforward question seem avoiding unnecessarily hostile manner justification heavyhanded militaristic response looting would official handling situation decide initially block access area medium family member life area attest unprofessionalism hostility law enforcement handling early incorrect info please direct toward fact regarding still understand went straight attacking respect logic youre willing share thank advance hopefully wont continue insult whatever reason chose,876,145
UghL1Gayf8AqxHgCoAEC,9pr1oE34bIM,"This was about race as much as this news article that got NO National Media attention, just last week.
http://www.wnd.com/2014/08/black-cop-kills-white-man-media-hide-race/",False,False,False,False,False,False,False,False,False,False,False,False,"this was about race as much as this news article that got no national media attention, just last week.",race much news article got national medium attention last week,102,19
UghlR9W-Id-xQ3gCoAEC,9pr1oE34bIM,"He doesn't look like a ""gentle giant"" to me. (on the video of him robbing and stealing) 

He looks like just another disgusting, thieving, thug. ",True,True,False,False,False,True,True,False,False,False,False,False,"he doesnt look like a gentle giant to me. on the video of him robbing and stealing he looks like just another disgusting, thieving, thug.",doesnt look like gentle giant video robbing stealing look like another disgusting thieving thug,137,25
Ughm4XDePtNnD3gCoAEC,9pr1oE34bIM,"OMG Stefan that rap was so hysterical. anyway, good news I guess, to know that whatshisname is douche and deserved to die.

Premptive strike made by Officer Darren Wilson. Huzzah for another trash taken off the streets. Probably should cure the disease rather than treat the symptoms though. the disease being the ignorance and self-entitlement of some communities in the lower class. Getting out of poverty isnt easy if your starting point isnt easy, but its still feasible with the right amount of drive.",True,True,False,True,False,False,False,False,False,False,False,False,"omg stefan that rap was so hysterical. anyway, good news i guess, to know that whatshisname is douche and deserved to die. premptive strike made by officer darren wilson. huzzah for another trash taken off the streets. probably should cure the disease rather than treat the symptoms though. the disease being the ignorance and selfentitlement of some communities in the lower class. getting out of poverty isnt easy if your starting point isnt easy, but its still feasible with the right amount of drive.",omg stefan rap hysterical anyway good news guess know whatshisname douche deserved die premptive strike made officer darren wilson huzzah another trash taken street probably cure disease rather treat symptom though disease ignorance selfentitlement community lower class getting poverty isnt easy starting point isnt easy still feasible right amount drive,504,84
UghMUG3TlkIyOXgCoAEC,9pr1oE34bIM,"My God! Look at This Raw Footage:

SHOCKING. Ferguson Riots. Watch and See What This Guy Did Do. My God! [HD]",False,False,False,False,False,False,False,False,False,False,False,False,my god! look at this raw footage shocking. ferguson riots. watch and see what this guy did do. my god! hd,god look raw footage shocking ferguson riot watch see guy god,105,21
UghnBX5IHvqDxHgCoAEC,9pr1oE34bIM,"+Stefan Molyneux 	 	 	 	
Why do you hate Blacks so much? Actually I am not surprised, it's the bloody British in you. You people conquered us, when we did absolutely nothing to you. The more freedom we gain as the decades go on, the more you hate us.

If you weren't so pale, one would wonder if your mother was a Black woman.",True,False,False,False,False,True,True,True,False,False,False,False,"stefan molyneux why do you hate blacks so much? actually i am not surprised, its the bloody british in you. you people conquered us, when we did absolutely nothing to you. the more freedom we gain as the decades go on, the more you hate us. if you werent so pale, one would wonder if your mother was a black woman.",stefan molyneux hate black much actually surprised bloody british people conquered absolutely nothing freedom gain decade hate werent pale one would wonder mother black woman,314,61
UghNyPsvZ8Jm-HgCoAEC,9pr1oE34bIM,"your an educated Dumb ASSSS!!!))) rap is rap its not real, its people like you I dispise",True,True,False,False,False,False,False,False,False,False,False,False,"your an educated dumb assss!!! rap is rap its not real, its people like you i dispise",educated dumb assss rap rap real people like dispise,85,17
UghpgVkCd2y1k3gCoAEC,9pr1oE34bIM,"Seriously, YouTube?  Go FUCK yourself.  I find a comment on my Android phone I want to reply to, but OF COURSE I can't scroll, copy or paste while posting a comment on an android device because it's only fucking almost 2015 and our technology just isn't able to handle such a mountainous task!  So I hop on the computer and try looking for the goddamned comment but OF COURSE the comment system on YouTube is just SO beyond fucked up that searching for a comment is completely impossible!  An HOUR LATER and I still can't find the fucking thing.  I have to search for the string ""read more"" and then click on every single stupid fucking comment, to expand them all, before I can THEN search for a piece of the comment that I want to find, from a phrase I can remember.  AND THAT'S after having to click on every fucking ""view all xxx comments"" and expand THOSE!  And then, if by some MIRACLE OF CHRIST ALFUCKINGMIGHTY, I actually FOUND the piece of shit comment by some moron who it wouldn't even matter if I replied because he's a thick-skulled inbred troglodytic fucknut anyway?  It'd automatically scroll me down 200 pages of comments right after I clicked ""reply"" so I couldn't copy, paste, quote, etc., without having to scroll up and down for an hour because GOD FORFUCKINGBID the reply box was right underneath the ACTUAL comment I was replying to.",True,True,False,True,True,False,False,False,False,False,False,False,"seriously, youtube? go fuck yourself. i find a comment on my android phone i want to reply to, but of course i cant scroll, copy or paste while posting a comment on an android device because its only fucking almost and our technology just isnt able to handle such a mountainous task! so i hop on the computer and try looking for the goddamned comment but of course the comment system on youtube is just so beyond fucked up that searching for a comment is completely impossible! an hour later and i still cant find the fucking thing. i have to search for the string read more and then click on every single stupid fucking comment, to expand them all, before i can then search for a piece of the comment that i want to find, from a phrase i can remember. and thats after having to click on every fucking view all xxx comments and expand those! and then, if by some miracle of christ alfuckingmighty, i actually found the piece of shit comment by some moron who it wouldnt even matter if i replied because hes a thickskulled inbred troglodytic fucknut anyway? itd automatically scroll me down pages of comments right after i clicked reply so i couldnt copy, paste, quote, etc., without having to scroll up and down for an hour because god forfuckingbid the reply box was right underneath the actual comment i was replying to.",seriously youtube fuck find comment android phone want reply course cant scroll copy paste posting comment android device fucking almost technology isnt able handle mountainous task hop computer try looking goddamned comment course comment system youtube beyond fucked searching comment completely impossible hour later still cant find fucking thing search string read click every single stupid fucking comment expand search piece comment want find phrase remember thats click every fucking view xxx comment expand miracle christ alfuckingmighty actually found piece shit comment moron wouldnt even matter replied he thickskulled inbred troglodytic fucknut anyway itd automatically scroll page comment right clicked reply couldnt copy paste quote etc without scroll hour god forfuckingbid reply box right underneath actual comment replying,1322,240
UghqB5l4L4hbbngCoAEC,9pr1oE34bIM,"Stefan,
Excellent!You obviously have a better understanding of the events surrounding this unfortunate event than our president.I call it unfortunate because Officer Wilson life has been destroyed for doing his job. My fear is that police will hesitate when finding themselves in this rapidly growing situation. Thank you for your in-depth and honest dissertation.

Tom Kelver seek help go back to school and get off the drugs.
                                     ",True,True,False,False,False,False,False,False,False,False,False,False,"stefan, excellent!you obviously have a better understanding of the events surrounding this unfortunate event than our president.i call it unfortunate because officer wilson life has been destroyed for doing his job. my fear is that police will hesitate when finding themselves in this rapidly growing situation. thank you for your indepth and honest dissertation. tom kelver seek help go back to school and get off the drugs.",stefan excellent obviously better understanding event surrounding unfortunate event president call unfortunate officer wilson life destroyed job fear police hesitate finding rapidly growing situation thank indepth honest dissertation tom kelver seek help back school get drug,425,67
UghR_lflp3-nJngCoAEC,9pr1oE34bIM,"Your ""gentle giant"" seems to have robbed a store and later assaulted an armed police officer! So much for the school boy look you were hoping for, thug life comes with a high price.",True,False,False,False,False,True,True,False,False,False,False,False,"your gentle giant seems to have robbed a store and later assaulted an armed police officer! so much for the school boy look you were hoping for, thug life comes with a high price.",gentle giant seems robbed store later assaulted armed police officer much school boy look hoping thug life come high price,179,34
Ughr2JCuQY5mhXgCoAEC,9pr1oE34bIM,"Bullshit Stef. Police officers have pepper spray, stun guns, and a number of non-lethal methods at their immediate disposal. The real question, should these versions of the events hold true, is why was the gun the first option the officer went for? ",True,True,False,False,False,False,False,False,False,False,False,False,"bullshit stef. police officers have pepper spray, stun guns, and a number of nonlethal methods at their immediate disposal. the real question, should these versions of the events hold true, is why was the gun the first option the officer went for?",bullshit stef police officer pepper spray stun gun number nonlethal method immediate disposal real question version event hold true gun first option officer went,247,42
UghRGHXTHqudOXgCoAEC,9pr1oE34bIM,"It is better for society, for the ""greater good,"" that Michael Brown went off the rails now, before he got ushered through college life on an athletic scholarship and became a ""Brown killer"" like O.H.Simpson. became.  O.lJ. was found civilly liable, y'know.",True,False,False,False,False,True,True,False,False,False,False,False,"it is better for society, for the greater good, that michael brown went off the rails now, before he got ushered through college life on an athletic scholarship and became a brown killer like o.h.simpson. became. o.lj. was found civilly liable, yknow.",better society greater good michael brown went rail got ushered college life athletic scholarship became brown killer like simpson became found civilly liable yknow,251,42
UghRrNwbr5KBengCoAEC,9pr1oE34bIM,"This video would be more interesting if Stefan were taking his clothes off. He is so sexy! After all this case is really not that hard to understand. Why would a cop who had a good record for 3 years of service shoot a teenager with his hands up? The witness and friend lied which started the protests and a snowball effect then ensued. All you have to do is watch the video in the store and it shows Brown was aggressive. Is it so hard to believe from that evidence that he made a huge error in judgement in fighting a police officer? No, it is not. ",False,False,False,False,False,False,False,False,False,False,False,False,"this video would be more interesting if stefan were taking his clothes off. he is so sexy! after all this case is really not that hard to understand. why would a cop who had a good record for years of service shoot a teenager with his hands up? the witness and friend lied which started the protests and a snowball effect then ensued. all you have to do is watch the video in the store and it shows brown was aggressive. is it so hard to believe from that evidence that he made a huge error in judgement in fighting a police officer? no, it is not.",video would interesting stefan taking clothes sexy case really hard understand would cop good record year service shoot teenager hand witness friend lied started protest snowball effect ensued watch video store show brown aggressive hard believe evidence made huge error judgement fighting police officer,548,107
UghSOLR4JDb4v3gCoAEC,9pr1oE34bIM,awnser to 24:15 question aim for the leg ,False,False,False,False,False,False,False,False,False,False,False,False,awnser to question aim for the leg,awnser question aim leg,34,7
UghSOw-TVatZrHgCoAEC,9pr1oE34bIM,"All of these people talking about this stupid subject. I don't care if your blue, or purple!! My cousin was killed by a drunk African driver and was left there to die. And were did that go, only on local news. And do you see me rioting outside. NO. I'm sorry to Michael's family I truly am. But everyone looses someone but when people get violent about it then what are people so post  to think about those people. ",False,False,False,False,False,False,False,False,False,False,False,False,"all of these people talking about this stupid subject. i dont care if your blue, or purple!! my cousin was killed by a drunk african driver and was left there to die. and were did that go, only on local news. and do you see me rioting outside. no. im sorry to michaels family i truly am. but everyone looses someone but when people get violent about it then what are people so post to think about those people.",people talking stupid subject dont care blue purple cousin killed drunk african driver left die local news see rioting outside sorry michael family truly everyone loos someone people get violent people post think people,410,79
UghswZ7OO7ECzngCoAEC,9pr1oE34bIM,Dude commits 3 felonies including assaulting a police officer before he is shot and killed. Are you serious? This is a race riot to distract from the fact that a cop was doing his job. case closed. justice served on the street that day.,False,False,False,False,False,False,False,False,False,False,False,False,dude commits felonies including assaulting a police officer before he is shot and killed. are you serious? this is a race riot to distract from the fact that a cop was doing his job. case closed. justice served on the street that day.,dude commits felony including assaulting police officer shot killed serious race riot distract fact cop job case closed justice served street day,234,43
UghUEX_-eNfdeXgCoAEC,9pr1oE34bIM,the only difference is the color of your skin. do people still say that?,False,False,False,False,False,False,False,False,False,False,False,False,the only difference is the color of your skin. do people still say that?,difference color skin people still say,72,14
UghuQ7I-R5u7zngCoAEC,9pr1oE34bIM,Gentle gentl giant,False,False,False,False,False,False,False,False,False,False,False,False,gentle gentl giant,gentle gentl giant,18,3
UghUutlrIwRnm3gCoAEC,9pr1oE34bIM,http://www. youtube. com/watch?v=6yfbbt6DvHg You did research and you didn't come across the information of white construction workers who witnessed Mike Brown shot with his hands up? ,False,False,False,False,False,False,False,False,False,False,False,False,youtube. comwatch?vyfbbtdvhg you did research and you didnt come across the information of white construction workers who witnessed mike brown shot with his hands up?,youtube comwatch vyfbbtdvhg research didnt come across information white construction worker witnessed mike brown shot hand,166,25
UghV86XDpeXqN3gCoAEC,9pr1oE34bIM,Was Stefan ever a victim of police discrimination? The game of white supremacy is to deny aNY involvement and play the victim when blacks complain..it never fails watch the comments,True,False,False,False,False,True,True,False,False,False,False,False,was stefan ever a victim of police discrimination? the game of white supremacy is to deny any involvement and play the victim when blacks complain..it never fails watch the comments,stefan ever victim police discrimination game white supremacy deny involvement play victim black complain never fails watch comment,181,30
UghWejVGi6gA43gCoAEC,9pr1oE34bIM,"Well, here ya go. Young white man killed by a non-white (some say black) cop. No media outcry. Almost no media anything. I had to search for this. http://www.sltrib.com/sltrib/news/58313255-78/taylor-police-officer-burbank.html.csp",False,False,False,False,False,False,False,False,False,False,False,False,"well, here ya go. young white man killed by a nonwhite some say black cop. no media outcry. almost no media anything. i had to search for this.",well young white man killed nonwhite say black cop medium outcry almost medium anything search,143,28
Ughx0GLGJMIon3gCoAEC,9pr1oE34bIM,FACTS prove he was a THUG.,True,True,False,False,False,False,False,False,False,False,False,False,facts prove he was a thug.,fact prove thug,26,6
Ughx64L4ti9Xd3gCoAEC,9pr1oE34bIM,"If Michael Brown was Asian, his name would be Dindu Nuffin Wong",True,False,False,False,False,True,True,False,False,False,False,False,"if michael brown was asian, his name would be dindu nuffin wong",michael brown asian name would dindu nuffin wong,63,12
UghxPDY91LzI_XgCoAEC,9pr1oE34bIM,luv dem gangzta lyreks,False,False,False,False,False,False,False,False,False,False,False,False,luv dem gangzta lyreks,luv dem gangzta lyreks,22,4
UghxwwNKFofQV3gCoAEC,9pr1oE34bIM,"good balanced unbiased video...this story is so sad, smh",False,False,False,False,False,False,False,False,False,False,False,False,"good balanced unbiased video...this story is so sad, smh",good balanced unbiased video story sad smh,56,9
UghxzBEM7k_5oHgCoAEC,9pr1oE34bIM,"Hey, last week in Kansas City, Mo. a Black man snuck into a retirement housing, broke into a house Beating 80 year old couple to death then went outside attempted to hot wire  antique car. Three neighbors  came out of their town-houses Mr. Howell (afro american) took his 12 gauge shot gun EXECUTED them by Blowing their heads off. He was only one armned a known felon, who had gotten out of a previous murder charge because they could not find the young girls body.Now, that is O.K. because they were ol d white people/caucasians.....Where is Al Sharpeton & Jesse Jackson NOW!",True,True,False,True,False,False,False,False,False,False,False,False,"hey, last week in kansas city, mo. a black man snuck into a retirement housing, broke into a house beating year old couple to death then went outside attempted to hot wire antique car. three neighbors came out of their townhouses mr. howell afro american took his gauge shot gun executed them by blowing their heads off. he was only one armned a known felon, who had gotten out of a previous murder charge because they could not find the young girls body.now, that is o.k. because they were ol d white peoplecaucasians.....where is al sharpeton jesse jackson now!",hey last week kansa city black man snuck retirement housing broke house beating year old couple death went outside attempted hot wire antique car three neighbor came townhouses howell afro american took gauge shot gun executed blowing head one armned known felon gotten previous murder charge could find young girl body white peoplecaucasians sharpeton jesse jackson,563,99
UghymkZRefzF9HgCoAEC,9pr1oE34bIM,Thank you Stefan.,False,False,False,False,False,False,False,False,False,False,False,False,thank you stefan.,thank stefan,17,3
UghyXMdiUS3R6XgCoAEC,9pr1oE34bIM,I have told some people on facebook to hold off judgment till the all the facts are in. I just like waiting and seeing all the facts. Part of me wants to believe Mr. Brown is a gentle giant but there a lot of evidence he not.,False,False,False,False,False,False,False,False,False,False,False,False,i have told some people on facebook to hold off judgment till the all the facts are in. i just like waiting and seeing all the facts. part of me wants to believe mr. brown is a gentle giant but there a lot of evidence he not.,told people facebook hold judgment till fact like waiting seeing fact part want believe brown gentle giant lot evidence,225,47
UghZ0GxRWjjtzXgCoAEC,9pr1oE34bIM,we might as well get the next round of riots over w/ when the police officer is cleared of any wrong doing...,False,False,False,False,False,False,False,False,False,False,False,False,we might as well get the next round of riots over w when the police officer is cleared of any wrong doing...,might well get next round riot police officer cleared wrong,108,22
UghZdtO-X_OiGHgCoAEC,9pr1oE34bIM,"No longer allegedly Michael Brown in the video, confirmed by his family.",False,False,False,False,False,False,False,False,False,False,False,False,"no longer allegedly michael brown in the video, confirmed by his family.",longer allegedly michael brown video confirmed family,72,12
Ugi_6fj40d8GBngCoAEC,9pr1oE34bIM,"Well, we all know the truth today and yet we still hear the ""hands up, don't shoot"" BULLSHIT lie (see Beyonce). . .Yet we still see this moniker being used as a reason (lie) to shoot at Cops and outright assassinate them.",True,True,False,True,False,False,False,False,False,False,False,False,"well, we all know the truth today and yet we still hear the hands up, dont shoot bullshit lie see beyonce. . .yet we still see this moniker being used as a reason lie to shoot at cops and outright assassinate them.",well know truth today yet still hear hand dont shoot bullshit lie see beyonce yet still see moniker used reason lie shoot cop outright assassinate,214,42
Ugi_ofJvcozDSXgCoAEC,9pr1oE34bIM,love the rap section!,False,False,False,False,False,False,False,False,False,False,False,False,love the rap section!,love rap section,21,4
