CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,ProcessedText,Labels
UgjMOUYanjnjhHgCoAEC,9pr1oE34bIM,"Public schools are not terrible, the problem is many kids attending these public schools bring all sorts of issues into the classroom. Please don't build strawman characterizations of the left, many of these communities need public financial support because of conservative economic policies that have devastated local economies. Welfare is simply a symptom not a cause.",0,0,0,0,0,0,0,0,0,0,0,0,public school terrible problem kid attend public school bring sort issue classroom not build strawman characterization left community need public financial support conservative economic policy devastate local economy welfare simply symptom cause,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjN5JiqMICWD3gCoAEC,9pr1oE34bIM,"It's taken you 40 minutes to deduce what most reasoned people did within a minute of hearing the story break.

...but thank you anyway.",0,0,0,0,0,0,0,0,0,0,0,0,"take   minute deduce reasoned people minute hear story break 

 thank","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjn5LpbmrWSeHgCoAEC,9pr1oE34bIM,Michael Brown was a home angel but a street devil.  He was no altar boy.  His death was his own doing.,0,0,0,0,0,0,0,0,0,0,0,0,michael brown home angel street devil    altar boy    death,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjndgn6iu0fZ3gCoAEC,9pr1oE34bIM,"I understand that he committed robbery offense but did he deserve to die.. put him in jail but do not end his life and with Trayvon martin, going to buy skittles, he doesn't deserve death either.. this is totally biased because if he was white he would have been labelled a troubled teenager who was peer pressured to  commit a crime.",0,0,0,0,0,0,0,0,0,0,0,0,understand commit robbery offense deserve die jail end life trayvon martin go buy skittle not deserve death totally biased white label troubled teenager peer pressured    commit crime,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjniGdjP3qMEngCoAEC,9pr1oE34bIM,"Where is the picture of cops injuries, and why wasn't their a ambulance their for the injured officer.",0,0,0,0,0,0,0,0,0,0,0,0,picture cop injury not ambulance injure officer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjNJBczsnkZAXgCoAEC,9pr1oE34bIM,Omg when he started rapping I lost it. Lmao,0,0,0,0,0,0,0,0,0,0,0,0,omg start rap lose lmao,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjNNeXI49XIWHgCoAEC,9pr1oE34bIM,good one Stefan,0,0,0,0,0,0,0,0,0,0,0,0,good stefan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjOlOPx1b2rRXgCoAEC,9pr1oE34bIM,"you obviously take whoever's word for whatever happened if you're taking an unpopular stance. you try so hard to justify any stance that is contrary to the norm, and although ive loved many of your videos i can no longer watch you take the word of the law enforcement one day and then distrust government the next day. you are insincere, stefan molyneux

-MW",0,0,0,0,0,0,0,0,0,0,0,0,"obviously whoever word happen take unpopular stance try hard justify stance contrary norm ve love video long watch word law enforcement day distrust government day insincere stefan molyneux 

 mw","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjP6UNTb1Hco3gCoAEC,9pr1oE34bIM,"Obviously rapping isn't in itself a crime, or on its face indicative of a poor character.  Aesop Rock raps, he doesn't rap about murdering people and beating the shit out of people for fun.  But if you do rap about that stuff, and only that stuff it speaks volumes about your character and how you want to be perceived by the world.  It's absolutely relevant",0,0,0,0,0,0,0,0,0,0,0,0,obviously rap not crime face indicative poor character   aesop rock rap not rap murder people beat shit people fun   rap stuff stuff speak volume character want perceive world   absolutely relevant,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjPoCiqD_x21HgCoAEC,9pr1oE34bIM,"People I know on the ground are saying most people from Ferguson are saying it's not a black/white thing. It's cops over stepping their boundaries. He said the protest during daylight is peaceful and ""tailgate"" like. Then the cops come in military-like and overreactive. FWIW",0,0,0,0,0,0,0,0,0,0,0,0,people know ground say people ferguson say blackwhite thing cop step boundary say protest daylight peaceful tailgate like cop come militarylike overreactive fwiw,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjQ_wZol5DmqHgCoAEC,9pr1oE34bIM,Why not spread the word about the 20 year unarmed white guy shot by a black cop?,0,0,0,0,0,0,0,0,0,0,0,0,spread word   year unarmed white guy shoot black cop,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjQRVW_CrwB_XgCoAEC,9pr1oE34bIM,One of the best breakdowns I have seen yet.   We all need to slow down and think before we act and do things.,0,0,0,0,0,0,0,0,0,0,0,0,good breakdown see     need slow think act thing,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjQXRKNdpUPu3gCoAEC,9pr1oE34bIM,"If you watch the video that Stef mentions at 21:15 you'll know the truth. 
ALL THE FUCKING EVIDENCE YOU NEED STARTS AT 6:03 THAT'S WHAT HAPPENED. 
The whole thing started in the car, the kid ran, the cop ran after him, and then the kid turned around, charged at the cop, the cop freaks the fuck out, and starts shooting, but the kid comes coming at the cop, and then eventually got hit in the head. The end. ",1,1,0,1,0,0,0,0,0,0,0,0,"watch video stef mention   ll know truth  
 fucking evidence need start   s happen  
 thing start car kid run cop run kid turn charge cop cop freak fuck start shoot kid come come cop eventually get hit head end  ","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjR2vUGwXV6ongCoAEC,9pr1oE34bIM,whites are weak,1,0,0,0,0,1,1,0,0,0,0,0,white weak,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugjr-OyR73uZKngCoAEC,9pr1oE34bIM,"Stephan, Thank you for the video. It takes all the available information into account and provides a reasonable and rational breakdown.

Now, for your next video. Could you please call it
""The Truth About Police Brutality And The Militarization Of Police In The United States"".

Thank you,
Steve",0,0,0,0,0,0,0,0,0,0,0,0,"stephan thank video take available information account provide reasonable rational breakdown 

 video 
 truth police brutality militarization police united states 

 thank 
 steve","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjRS-SpJNKl6XgCoAEC,9pr1oE34bIM,"OMG...you did not give the whole story, you only gave one side and only half of it",0,0,0,0,0,0,0,0,0,0,0,0,omgyou story give half,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjSbD2eqrAQKngCoAEC,9pr1oE34bIM,The white race is the racist race.,1,0,0,0,0,1,1,0,0,0,0,0,white race racist race,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugjs-f3G2GK1YXgCoAEC,9pr1oE34bIM,"I don't think somebody deserves to die because they stole some cigars. Fine, if he's a criminal, put him through the legal process. It's in humane to kill him.

Americans treat felons and criminals like they're dogs, as if the moment you commit a minor crime like stealing cigarettes and smoking weed you're no longer a human and don't have the same rights as one. The rap he made is bad in quality and tone, but I don't think it matters; a lot of people produce rap music, and considering that the biggest rappers always talk about 'smoking weed' and 'bitches' and killing people, it's no surprise that brown was probably inspired by them. The only crime we have of Brown is stealing some cigars. That's it.

Tell me, if a white person went into a convenience store and stole some alcohol, and he got shot not even an hour later by police, would you justify the police shooting him?",0,0,0,0,0,0,0,0,0,0,0,0,"not think somebody deserve die steal cigar fine s criminal legal process humane kill 

 americans treat felon criminal like dog moment commit minor crime like steal cigarette smoking weed long human not right rap bad quality tone not think matter lot people produce rap music consider big rapper talk smoking weed bitch kill people surprise brown probably inspire crime brown steal cigar s 

 tell white person go convenience store steal alcohol get shoot hour later police justify police shoot","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjSn4WFsLlygngCoAEC,9pr1oE34bIM,"When you are 6'4"" 290 and you charge at a armed cop you are a dangerous weapon.",0,0,0,0,0,0,0,0,0,0,0,0,   charge armed cop dangerous weapon,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjtqUBN4nZlJ3gCoAEC,9pr1oE34bIM,"When did coming towards the officer is the same thing as charging the officer, if that person is 35 feet away! No other eyewitness is saying that",0,0,0,0,0,0,0,0,0,0,0,0,come officer thing charge officer person   foot away eyewitness say,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjTUpHCXLVsMXgCoAEC,9pr1oE34bIM,"Stef if you're for a stateless society, then the discussion of the existence of the cops is useless. You know that the cops are here to protect the state and the corporations and they have to take decisions on the existence of people in only two seconds waw. ",0,0,0,0,0,0,0,0,0,0,0,0,stef stateless society discussion existence cop useless know cop protect state corporation decision existence people second waw  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjusmCgePNI53gCoAEC,9pr1oE34bIM,Once again molyneux spreads complete information that is complete garbage.,1,1,0,1,0,0,0,0,0,0,0,0,molyneux spread complete information complete garbage,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjVdpqu_pKsEHgCoAEC,9pr1oE34bIM,"Your time sequence of the events are all wrong, there was no 911 call made to report a robbery and officer darren Wilson was not dispatched to any crime scene, even the police chief said that publicly.",0,0,0,0,0,0,0,0,0,0,0,0,time sequence event wrong   report robbery officer darren wilson dispatch crime scene police chief say publicly,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjVUB7Ghp2n1XgCoAEC,9pr1oE34bIM,Thank you,0,0,0,0,0,0,0,0,0,0,0,0,thank,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjvXESe-olTwXgCoAEC,9pr1oE34bIM,White Supremacy at its best !,1,0,0,0,0,1,1,0,0,0,0,0,white supremacy good,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugjw4pEB_XxsF3gCoAEC,9pr1oE34bIM,"It's amazing the ONLY info on the police officer is that he is given an award. He couldn't find nothing else. Plus there were 4 other witness that support the opposing view but he state what a friend of the officer Wilson wife says repeatedly as fact. The was nothing but a hit piece on Michael brown. How long does it take to tell the truth.  It's been 9 days and we still don't have a statement from the officer. But they were quick to release dirt on Micheal brown.  Are you smelling it yet???  Are they waiting too see if any video are out there that caught this incident???  It don't take 9 plus days to show his written report. UNLESS ITS FILLED WITH LIES!!!  Truth don't change and doesn't need preparation, you just simply tell it.",0,0,0,0,0,0,0,0,0,0,0,0,amazing info police officer give award not find plus   witness support oppose view state friend officer wilson wife say repeatedly fact hit piece michael brown long tell truth     day not statement officer quick release dirt micheal brown   smell   wait video catch incident   not   plus day write report fill lie   truth not change not need preparation simply tell,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael Brown would not have been going to college if he had lived. He would have been in the county jail awaiting trial for robbery, assault on a police officer and maybe even attempted murder",1,1,0,0,0,0,0,0,0,0,0,0,michael brown go college live county jail await trial robbery assault police officer maybe attempt murder,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers working in the area, who saw the incident and stated that Brown had his hands raised and was surrendering?  I find it interesting that your witness accounts were limited solely to those 2 accounts that support the minority viewpoint.  Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole's murder? Explain the shots to Brown's back?  You conveniently omit this information.  All witnesses state that Brown's was surrendering except the 2 you mentioned.  I have not seen a single picture of the injuries sustained by the police officer who Brown allegedly beat.  Do you actually believe that if such pictures existed that they would not be all over the media by now?  I am not saying that the officer's actions were motivated by racism.  I am saying that the officer probably has psychopathic tendencies.  It seems that there are more of these types being hired to police the streets of the USA.  

Great presentation, but highly hypocritical..    ",1,1,0,1,0,0,0,0,0,0,0,0,"construction worker work area see incident state brown hand raise surrender   find interesting witness account limit solely   account support minority viewpoint   additionally innocent prove guilty mindset oj simpson charge nicole murder explain shot browns   conveniently omit information   witness state brown surrender   mention   see single picture injury sustain police officer brown allegedly beat   actually believe picture exist medium   say officer action motivate racism   say officer probably psychopathic tendency   type hire police street usa  

 great presentation highly hypocritical    ","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjxVU0ok82_bXgCoAEC,9pr1oE34bIM,"You call yourself an anarchist but defend a cop shooting an unarmed civilian. I'm highly disappointed. At the beginning of your video you referred to yourself as a ""square"" because you didn't know what a blunt is. It's much worse than that Stefan, you're incredibly out of touch as evidence by your complete ignorance towards black/hip hop culture and slang. If you were to start smoking blunts and listening to hip hop you would most likely gain a more enlightened understanding of what life is like in lower class America. ",0,0,0,0,0,0,0,0,0,0,0,0,anarchist defend cop shoot unarmed civilian m highly disappointed beginning video refer square not know blunt bad stefan incredibly touch evidence complete ignorance blackhip hop culture slang start smoking blunt listen hip hop likely gain enlightened understanding life like low class america,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjydCBc6g_p63gCoAEC,9pr1oE34bIM,"""Almost floor shaving quality cigars...""



Cmon on, keep the sensationalism down can you?


Other than that one comment, this video is perfect. Well thought out, well put.",0,0,0,0,0,0,0,0,0,0,0,0,"floor shave quality cigar 



 cmon sensationalism 


 comment video perfect think","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjZ02fatvBFd3gCoAEC,9pr1oE34bIM," Thank you, Stefan.  Humorous, tragic  and enlightening.  From California.",0,0,0,0,0,0,0,0,0,0,0,0,  thank stefan   humorous tragic   enlighten   california,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are fucking ridiculous seeing this video over a year after. We all know “hands up don’t shoot” is bullshit. Still a tragedy but let’s not keep exploiting this mans death. No good has come from this in anyway shape or form.,1,1,0,0,0,0,0,0,0,0,0,0,comment fuck ridiculous see video year know hand not shoot bullshit tragedy let exploit man death good come shape form,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“Black thugs” what’s your plan @seattlemqrksjoin3 tf,1,0,0,0,0,1,1,0,0,0,0,0,black thug s plan seattlemqrksjoin tf,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgwU3r9jBORORMSF-Gt4AaABAg,9pr1oE34bIM,He said nigga way too many times,0,0,0,0,0,0,0,0,0,0,0,0,say nigga way time,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth..even if trevon said he was a no limit nigga so the fuck what,kids say dumb things all the time, i once said i was batman lol and? They sicken me an will make up any kind of excuse..why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?",1,0,0,0,0,1,1,0,0,0,0,0,trevon martin bring watermelon skittle lean lol yo white ppl aaannnyythe blk ppl look certain way trutheven trevon say limit nigga fuck whatkid dumb thing time say batman lol sicken kind excusewhy not u talk second video tbat come   year mike brown situation cop say not think important show mike trade store owner robbery lol u talk corruption police medium withholding information,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,All you people justifying murder are evil.,1,1,0,1,0,0,0,0,0,0,0,0,people justify murder evil,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,"If the injustice was against white kids, would there be ANY excuse?",1,1,0,1,0,0,0,0,0,0,0,0,injustice white kid excuse,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,Man this guy has nothing but a bunch of waffling nonsense coming out of his mouth can you answer the question or what,1,1,0,0,0,0,0,0,0,0,0,0,man guy bunch waffle nonsense come mouth answer question,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggIH-DopMWwGHgCoAEC,bUgKZMSxr3E,MERICA !!!,0,0,0,0,0,0,0,0,0,0,0,0,merica,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggJ_WXiHE_SO3gCoAEC,bUgKZMSxr3E,ana kasparian is the most beautiful woman in the world,0,0,0,0,0,0,0,0,0,0,0,0,ana kasparian beautiful woman world,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,Ana is fuxking hot,1,1,0,0,1,0,0,0,0,0,0,0,ana fuxke hot,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UggMo8eV2JB2VngCoAEC,bUgKZMSxr3E," Johnathan Gentry
November 24 at 9:59pm ·
There is No winners or losers in this case. My heart & prayers go out to Michael Brown's family & Darren Wilson's family.
If any (current) Leader seeks to make this a racial issue & try to divide this country, you are a worker of satan.",0,0,0,0,0,0,0,0,0,0,0,0,"  johnathan gentry 
 november   pm 
 winner loser case heart   prayer michael browns family   darren wilson family 
 current leader seek racial issue   try divide country worker satan","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do not really care to much for some cops but somebody tell this dumb ass girl 1,600 unarmed white people every year are killed by blacks & 3 weeks ago a BLACK COP shot a unarmed white man in salt lake city & 50% of all crime is committed by blacks I can understand some crimes are poverty related but in 2009 AD over 10,000 white women were raped by blacks FBI REPORTS what the fuck does rape have to do with being poor??? Answer nothing & anyone who rapes someone should be hanged by the neck until dead.",1,1,0,1,1,0,0,0,0,0,0,0,care   cop somebody tell dumb ass girl   unarmed white people year kill black     week ago black cop shoot unarmed white man salt lake city    crime commit black understand crime poverty related   ad   white woman rape black fbi report fuck rape poor answer   rape hang neck dead,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
UggRBB-UTTgC_XgCoAEC,bUgKZMSxr3E,"Hey Rogan tell them "" good cops ""  to put them bad ones in jail",0,0,0,0,0,0,0,0,0,0,0,0,hey rogan tell   good cop    bad one jail,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,"I agree with Joe that being a cop is an extremely difficult job that not many are qualified to handle. And yes there are lots of good cops out there. However, as intelligent and as unplugged out of the ""matrix"" as Joe always claim to be, he seems to be completely unaware or is ignoring the reality of this country's corrupt prison industrial complex and their ties to our failed judicial system, as well as the racial agenda behind police brutality...",1,1,0,1,0,0,0,0,0,0,0,0,agree joe cop extremely difficult job qualified handle yes lot good cop intelligent unplug matrix joe claim completely unaware ignore reality countrys corrupt prison industrial complex tie fail judicial system racial agenda police brutality,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,Tear gas against the Geneva Convention???? HAHAHAHAHAHAHAH.,1,1,0,1,0,0,0,0,0,0,0,0,tear gas geneva convention hahahahahahahah,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UghAPwRy_Lp8ongCoAEC,bUgKZMSxr3E,"Aiming guns at people for saying something you don't like, is extremely American. Thats all they do. America is a broken system.",0,0,0,0,0,0,0,0,0,0,0,0,aim gun people say not like extremely american s america broken system,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,Tear gas banned by the geneva convention? Really? Stupid cunts. Also he assaulted a man earlier in the day then assaulted a police officer. Thats a violent felony. Add to that how big that thug was and now tell me why you are saying he was unarmed and shouldnt have been shot. The fucker tried to take the cops gun once already. Tell me if you would be this outraged if that thug killed the cop. Double standards. Any one who says different is just as stupid asthese two.,1,1,0,0,0,0,0,0,0,0,0,0,tear gas ban geneva convention stupid cunt assault man early day assault police officer s violent felony add big thug tell say unarmed not shoot fucker try cop gun tell outraged thug kill cop double standard say different stupid asthese,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugho0sQgP1MD-XgCoAEC,bUgKZMSxr3E,Anybody got a cigar?,0,0,0,0,0,0,0,0,0,0,0,0,anybody get cigar,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghorOXWNjR2gngCoAEC,bUgKZMSxr3E,"It is always easier to second guess someone. Cops do get a lot of training, but at the end of the day they are still just humans. So are Navy seals and any other you can think of. Humans make mistakes. Unless you make robot cops, you will continue to have mistakes being made. WE also have media that  plays a big part in this. The issue is that A WHITE co killed a Black man. IF it was a BLACK cop that killed a Black man, this would not even make it in the news probably. WE need to just get a long and stop making everything a race issue. Good citizens are not having these issues with cops. his young man was not a saint and not a ""gentle giant"" as some have said. HE robbed  a store and probably things did happen as the cop explained. Only God and the people involved know exactly what happened.",0,0,0,0,0,0,0,0,0,0,0,0,easy second guess cop lot training end day human navy seal think human mistake robot cop continue mistake medium    play big issue white co kill black man black cop kill black man news probably need long stop make race issue good citizen have issue cop young man saint gentle giant say rob    store probably thing happen cop explain god people involve know exactly happen,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghTbeL1iAx6OHgCoAEC,bUgKZMSxr3E,"I thumbs upped this video, but to clarify, it was only for Joe Rogan's commentary, and not any of the ignorance Ana spews.  And I don't mean ""ignorant"" to necessarily be disparaging, I just mean that she doesn't really understand the situation.",0,0,0,0,0,0,0,0,0,0,0,0,thumb up video clarify joe rogans commentary ignorance ana spew   not mean ignorant necessarily disparage mean not understand situation,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi5cUBWjgz7yHgCoAEC,bUgKZMSxr3E,"You ""need to be able to call in people with guns in CA"" because the citizens are completely disarmed :) That North Hollywood Bank Heist would have been much shorter in cities where people havent been stripped of their 2nd ammendment rights...",1,1,0,1,0,0,0,0,0,0,0,0,need able people gun citizen completely disarm   north hollywood bank heist short city people not strip nd ammendment right,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi6i7nhkacyRHgCoAEC,bUgKZMSxr3E,Great interviews,0,0,0,0,0,0,0,0,0,0,0,0,great interview,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiF5ETsIyVBzngCoAEC,bUgKZMSxr3E,Anna is a dumb ass n Joe rogan has no clue what he is saying...Anna go do porn or something n leave this job to some one more intelligent.,1,1,0,0,1,1,0,0,1,0,0,0,anna dumb ass n joe rogan clue sayinganna porn n leave job intelligent,"[1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]"
UgiFqiEztRWLqHgCoAEC,bUgKZMSxr3E,Lord O'mighty  Ana is so incredibly Hot. Her Body is Perfect,0,0,0,0,0,0,0,0,0,0,0,0,lord omighty    ana incredibly hot body perfect,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiIDbm79QJxW3gCoAEC,bUgKZMSxr3E,Vile cunt,1,1,0,0,0,0,0,0,0,0,0,0,vile cunt,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiJNNlr-YtRP3gCoAEC,bUgKZMSxr3E,Joe rogan is an idiot.,1,1,0,0,0,0,0,0,0,0,0,0,joe rogan idiot,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgimKNsmnn_WBXgCoAEC,bUgKZMSxr3E,Thought he was mezzican!,0,0,0,0,0,0,0,0,0,0,0,0,think mezzican,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiNqRgRgRoGhXgCoAEC,bUgKZMSxr3E,I'm working poor and white and I fear my kids would be profiled like I have been my whole life. I get searched every time I get stopped and I have no record but they love fucking with me. And I hope better for my kids.,0,0,0,0,0,0,0,0,0,0,0,0,m work poor white fear kid profile like life search time stop record love fucking hope well kid,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiQwbFNDy7UDHgCoAEC,bUgKZMSxr3E,"Since when did we start giving a fuck what Joe Rogan has to say about anything. Didn't he used to make people eat bugs and shit, now he's a social commentator? come the fuck on.",1,1,0,0,1,0,0,0,0,0,0,0,start give fuck joe rogan not people eat bug shit s social commentator come fuck,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UgiSptL-dfSRVXgCoAEC,bUgKZMSxr3E,"Here in Finland with a population of over 5 million and a police force of about 7800, police use their weapons about 40 times a year. The use of weapons includes pointing the weapon at someone. 

There are around 10-15 shots fired every year by the police and most of these are warning shots.There's approximately 1-2 shots fired at people per year by the police in all of Finland. 

Many of these shots are shot at extremities and the deaths are quite rare, but there has been a case where a man was coming towards two police officers with a machete and was shot at first once in the leg. When he still was gripping the machete and waved it around from the ground the other officer fired once more, penetrating both legs. The man later died in the the hospital and the second police officer was found guilty of manslaughter and use of excessive force. 

And this is in a country that has 3rd most guns in civilian hands in the world and is at 10th position in deaths caused by firearms. 

But unlike in America, our police enjoys a high amount of public trust, placing at 5th most trustworthy profession, behind firemen and doctors. 

Maybe there could be something gained if american cops took some pointers from other countries police procedures instead of playing cowboys.

EDIT: Finnish police wear a blue overall that is resistant to knife cuts when on duty and put on cut-resistant gloves when on a call. This gives them more ways to deal with threats.

http://kuvat.uusisuomi.fi/sites/default/files/imagecache/artikkelikuva_std/kuvat/vicdan0002.jpg﻿

I is a copy of a text that i wrote on another TYT video, because the issue is the same.",0,0,0,0,0,0,0,0,0,0,0,0,"finland population   million police force   police use weapon   time year use weapon include point weapon  

   shot fire year police warn shotsthere approximately   shot fire people year police finland  

 shot shoot extremity death rare case man come police officer machete shoot leg grip machete wave ground officer fire penetrate leg man later die hospital second police officer find guilty manslaughter use excessive force  

 country rd gun civilian hand world th position death cause firearm  

 unlike america police enjoy high public trust place th trustworthy profession fireman doctor  

 maybe gain american cop take pointer country police procedure instead play cowboy 

 edit finnish police wear blue overall resistant knife cut duty cutresistant glove give way deal threat 

 httpkuvatuusisuomifisitesdefaultfilesimagecacheartikkelikuvastdkuvatvicdanjpg 

 copy text write tyt video issue","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiVB59aHP5n2XgCoAEC,bUgKZMSxr3E,Look up Mike brown world instrumental,0,0,0,0,0,0,0,0,0,0,0,0,look mike brown world instrumental,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiwFK0Re-Ud2XgCoAEC,bUgKZMSxr3E,an officer pulls his weapon to create a buffer zone so things like Baltimore do not happen,0,0,0,0,0,0,0,0,0,0,0,0,officer pull weapon create buffer zone thing like baltimore happen,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiXGE6Nphx0HXgCoAEC,bUgKZMSxr3E,I wish Joe would have gone all Fear Factor on her and had her eat a fresh steaming pile of shit so her mouth would have been full and we didn't have to hear this worthless cunt speak at all.,1,1,0,0,1,0,0,0,0,0,0,0,wish joe go fear factor eat fresh steaming pile shit mouth not hear worthless cunt speak,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UgiY2XNo_8ncNngCoAEC,bUgKZMSxr3E,Non lethal weapon's do not control crowds lol. I love Rogan but this discussion was stupid as fuck.,1,1,0,0,0,0,0,0,0,0,0,0,non lethal weapon control crowd lol love rogan discussion stupid fuck,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
